MPS4000 Validation Report
S/N:,251
Date,2015/01/01
Time,04:55:44
Channels,64
Pressures,15
Temperatures,3
Error Limit,0.06
 ,Temp,Full Scale,Target,Source,MPS,,Percent
Chan,Deg C,Pressure,Pressure,Pressure,Pressure,Delta,Error
41,64.81,1.000,0.571429,0.571402,0.571322,-0.000080,-0.008,pass
41,64.81,1.000,0.714286,0.714292,0.714305,0.000013,0.001,pass
41,64.81,1.000,0.857143,0.857116,0.857242,0.000126,0.013,pass
41,64.81,1.000,1.000000,1.000007,1.000080,0.000073,0.007,pass
41,64.88,1.000,-0.142857,-0.142903,-0.142911,-0.000008,-0.001,pass
41,64.88,1.000,-0.285714,-0.285691,-0.285644,0.000047,0.005,pass
41,64.88,1.000,-0.428571,-0.428612,-0.428510,0.000102,0.010,pass
41,64.84,1.000,-0.571429,-0.571401,-0.571270,0.000131,0.013,pass
41,64.88,1.000,-0.714286,-0.714311,-0.714192,0.000119,0.012,pass
41,64.88,1.000,-0.857143,-0.857100,-0.857048,0.000052,0.005,pass
41,64.88,1.000,-1.000000,-1.000065,-1.000029,0.000036,0.004,pass
42,64.78,1.000,0.000000,-0.000012,-0.000034,-0.000021,-0.002,pass
42,64.81,1.000,0.142857,0.142900,0.142654,-0.000247,-0.025,pass
42,64.81,1.000,0.285714,0.285724,0.285405,-0.000319,-0.032,pass
42,64.81,1.000,0.428571,0.428593,0.428408,-0.000185,-0.019,pass
42,64.81,1.000,0.571429,0.571402,0.571390,-0.000012,-0.001,pass
42,64.81,1.000,0.714286,0.714292,0.714318,0.000025,0.003,pass
42,64.81,1.000,0.857143,0.857116,0.857112,-0.000003,-0.000,pass
42,64.81,1.000,1.000000,1.000007,0.999672,-0.000334,-0.033,pass
42,64.88,1.000,-0.142857,-0.142903,-0.143108,-0.000205,-0.020,pass
42,64.88,1.000,-0.285714,-0.285691,-0.285909,-0.000217,-0.022,pass
42,64.88,1.000,-0.428571,-0.428612,-0.428759,-0.000147,-0.015,pass
42,64.84,1.000,-0.571429,-0.571401,-0.571559,-0.000159,-0.016,pass
42,64.88,1.000,-0.714286,-0.714311,-0.714442,-0.000131,-0.013,pass
42,64.88,1.000,-0.857143,-0.857100,-0.857284,-0.000184,-0.018,pass
42,64.88,1.000,-1.000000,-1.000065,-1.000165,-0.000100,-0.010,pass
43,64.78,1.000,0.000000,-0.000012,0.000057,0.000069,0.007,pass
43,64.81,1.000,0.142857,0.142900,0.142922,0.000021,0.002,pass
43,64.81,1.000,0.285714,0.285724,0.285603,-0.000121,-0.012,pass
43,64.81,1.000,0.428571,0.428593,0.428466,-0.000126,-0.013,pass
43,64.81,1.000,0.571429,0.571402,0.571207,-0.000194,-0.019,pass
43,64.81,1.000,0.714286,0.714292,0.714187,-0.000105,-0.011,pass
43,64.81,1.000,0.857143,0.857116,0.857169,0.000053,0.005,pass
43,64.81,1.000,1.000000,1.000007,1.000216,0.000209,0.021,pass
43,64.88,1.000,-0.142857,-0.142903,-0.142830,0.000073,0.007,pass
43,64.88,1.000,-0.285714,-0.285691,-0.285507,0.000184,0.018,pass
43,64.88,1.000,-0.428571,-0.428612,-0.428420,0.000192,0.019,pass
43,64.84,1.000,-0.571429,-0.571401,-0.571186,0.000215,0.021,pass
43,64.88,1.000,-0.714286,-0.714311,-0.714086,0.000225,0.022,pass
43,64.88,1.000,-0.857143,-0.857100,-0.856978,0.000122,0.012,pass
43,64.88,1.000,-1.000000,-1.000065,-0.999869,0.000196,0.020,pass
44,64.78,1.000,0.000000,-0.000012,0.000027,0.000040,0.004,pass
44,64.81,1.000,0.142857,0.142900,0.142651,-0.000249,-0.025,pass
44,64.81,1.000,0.285714,0.285724,0.285414,-0.000309,-0.031,pass
44,64.81,1.000,0.428571,0.428593,0.428334,-0.000259,-0.026,pass
44,64.81,1.000,0.571429,0.571402,0.571132,-0.000269,-0.027,pass
44,64.81,1.000,0.714286,0.714292,0.714209,-0.000084,-0.008,pass
44,64.81,1.000,0.857143,0.857116,0.857191,0.000075,0.007,pass
44,64.81,1.000,1.000000,1.000007,1.000210,0.000203,0.020,pass
44,64.88,1.000,-0.142857,-0.142903,-0.142885,0.000018,0.002,pass
44,64.88,1.000,-0.285714,-0.285691,-0.285646,0.000045,0.005,pass
44,64.88,1.000,-0.428571,-0.428612,-0.428486,0.000126,0.013,pass
44,64.84,1.000,-0.571429,-0.571401,-0.571267,0.000133,0.013,pass
44,64.88,1.000,-0.714286,-0.714311,-0.714167,0.000143,0.014,pass
44,64.88,1.000,-0.857143,-0.857100,-0.857040,0.000061,0.006,pass
44,64.88,1.000,-1.000000,-1.000065,-0.999948,0.000116,0.012,pass
45,64.88,1.000,0.000000,-0.000012,-0.000016,-0.000004,-0.000,pass
45,64.94,1.000,0.142857,0.142900,0.142841,-0.000060,-0.006,pass
45,64.94,1.000,0.285714,0.285724,0.285572,-0.000152,-0.015,pass
45,64.94,1.000,0.428571,0.428593,0.428480,-0.000112,-0.011,pass
45,64.94,1.000,0.571429,0.571402,0.571240,-0.000161,-0.016,pass
45,64.94,1.000,0.714286,0.714292,0.714165,-0.000127,-0.013,pass
45,64.94,1.000,0.857143,0.857116,0.857076,-0.000039,-0.004,pass
45,64.94,1.000,1.000000,1.000007,0.999895,-0.000111,-0.011,pass
45,65.00,1.000,-0.142857,-0.142903,-0.143075,-0.000172,-0.017,pass
45,65.00,1.000,-0.285714,-0.285691,-0.285856,-0.000165,-0.016,pass
45,65.00,1.000,-0.428571,-0.428612,-0.428698,-0.000086,-0.009,pass
45,65.00,1.000,-0.571429,-0.571401,-0.571541,-0.000141,-0.014,pass
45,65.00,1.000,-0.714286,-0.714311,-0.714455,-0.000144,-0.014,pass
45,65.00,1.000,-0.857143,-0.857100,-0.857327,-0.000227,-0.023,pass
45,65.00,1.000,-1.000000,-1.000065,-1.000153,-0.000088,-0.009,pass
46,64.88,1.000,0.000000,-0.000012,-0.000008,0.000005,0.000,pass
46,64.94,1.000,0.142857,0.142900,0.142808,-0.000093,-0.009,pass
46,64.94,1.000,0.285714,0.285724,0.285547,-0.000177,-0.018,pass
46,64.94,1.000,0.428571,0.428593,0.428491,-0.000101,-0.010,pass
46,64.94,1.000,0.571429,0.571402,0.571317,-0.000085,-0.008,pass
46,64.94,1.000,0.714286,0.714292,0.714292,-0.000001,-0.000,pass
46,64.94,1.000,0.857143,0.857116,0.857292,0.000176,0.018,pass
46,64.94,1.000,1.000000,1.000007,0.999958,-0.000049,-0.005,pass
46,65.00,1.000,-0.142857,-0.142903,-0.143039,-0.000135,-0.014,pass
46,65.00,1.000,-0.285714,-0.285691,-0.285774,-0.000083,-0.008,pass
46,65.00,1.000,-0.428571,-0.428612,-0.428658,-0.000047,-0.005,pass
46,65.00,1.000,-0.571429,-0.571401,-0.571465,-0.000065,-0.006,pass
46,65.00,1.000,-0.714286,-0.714311,-0.714267,0.000044,0.004,pass
46,65.00,1.000,-0.857143,-0.857100,-0.857180,-0.000079,-0.008,pass
46,65.00,1.000,-1.000000,-1.000065,-1.000025,0.000040,0.004,pass
47,64.88,1.000,0.000000,-0.000012,-0.000029,-0.000016,-0.002,pass
47,64.94,1.000,0.142857,0.142900,0.142916,0.000016,0.002,pass
47,64.94,1.000,0.285714,0.285724,0.285665,-0.000058,-0.006,pass
47,64.94,1.000,0.428571,0.428593,0.428584,-0.000009,-0.001,pass
47,64.94,1.000,0.571429,0.571402,0.571363,-0.000038,-0.004,pass
47,64.94,1.000,0.714286,0.714292,0.714589,0.000297,0.030,pass
47,64.94,1.000,0.857143,0.857116,0.857176,0.000060,0.006,pass
47,64.94,1.000,1.000000,1.000007,0.999915,-0.000091,-0.009,pass
47,65.00,1.000,-0.142857,-0.142903,-0.142995,-0.000091,-0.009,pass
47,65.00,1.000,-0.285714,-0.285691,-0.285777,-0.000086,-0.009,pass
47,65.00,1.000,-0.428571,-0.428612,-0.428669,-0.000058,-0.006,pass
47,65.00,1.000,-0.571429,-0.571401,-0.571464,-0.000064,-0.006,pass
47,65.00,1.000,-0.714286,-0.714311,-0.714358,-0.000047,-0.005,pass
47,65.00,1.000,-0.857143,-0.857100,-0.857203,-0.000103,-0.010,pass
47,65.00,1.000,-1.000000,-1.000065,-0.999990,0.000074,0.007,pass
48,64.88,1.000,0.000000,-0.000012,-0.000034,-0.000022,-0.002,pass
48,64.94,1.000,0.142857,0.142900,0.142916,0.000015,0.002,pass
48,64.94,1.000,0.285714,0.285724,0.285703,-0.000021,-0.002,pass
48,64.94,1.000,0.428571,0.428593,0.428622,0.000030,0.003,pass
48,64.94,1.000,0.571429,0.571402,0.571475,0.000073,0.007,pass
48,64.94,1.000,0.714286,0.714292,0.714307,0.000015,0.001,pass
48,64.94,1.000,0.857143,0.857116,0.857212,0.000096,0.010,pass
48,64.94,1.000,1.000000,1.000007,0.999964,-0.000042,-0.004,pass
48,65.00,1.000,-0.142857,-0.142903,-0.142950,-0.000047,-0.005,pass
48,65.00,1.000,-0.285714,-0.285691,-0.285774,-0.000083,-0.008,pass
48,65.00,1.000,-0.428571,-0.428612,-0.428643,-0.000031,-0.003,pass
48,65.00,1.000,-0.571429,-0.571401,-0.571421,-0.000021,-0.002,pass
48,65.00,1.000,-0.714286,-0.714311,-0.714273,0.000038,0.004,pass
48,65.00,1.000,-0.857143,-0.857100,-0.857117,-0.000016,-0.002,pass
48,65.00,1.000,-1.000000,-1.000065,-0.999993,0.000072,0.007,pass
49,64.81,1.000,0.000000,-0.000012,0.000007,0.000019,0.002,pass
49,64.81,1.000,0.142857,0.142900,0.142655,-0.000246,-0.025,pass
49,64.81,1.000,0.285714,0.285724,0.285322,-0.000402,-0.040,pass
49,64.81,1.000,0.428571,0.428593,0.428143,-0.000449,-0.045,pass
49,64.81,1.000,0.571429,0.571402,0.571079,-0.000322,-0.032,pass
49,64.88,1.000,0.714286,0.714292,0.714148,-0.000145,-0.014,pass
49,64.88,1.000,0.857143,0.857116,0.857092,-0.000023,-0.002,pass
49,64.88,1.000,1.000000,1.000007,0.999859,-0.000148,-0.015,pass
49,64.88,1.000,-0.142857,-0.142903,-0.143194,-0.000290,-0.029,pass
49,64.88,1.000,-0.285714,-0.285691,-0.285851,-0.000160,-0.016,pass
49,64.88,1.000,-0.428571,-0.428612,-0.428727,-0.000115,-0.011,pass
49,64.94,1.000,-0.571429,-0.571401,-0.571549,-0.000149,-0.015,pass
49,64.88,1.000,-0.714286,-0.714311,-0.714481,-0.000170,-0.017,pass
49,64.94,1.000,-0.857143,-0.857100,-0.857282,-0.000182,-0.018,pass
49,64.94,1.000,-1.000000,-1.000065,-1.000259,-0.000194,-0.019,pass
50,64.81,1.000,0.000000,-0.000012,0.000038,0.000051,0.005,pass
50,64.81,1.000,0.142857,0.142900,0.142627,-0.000273,-0.027,pass
50,64.81,1.000,0.285714,0.285724,0.285236,-0.000487,-0.049,pass
50,64.81,1.000,0.428571,0.428593,0.428151,-0.000442,-0.044,pass
50,64.81,1.000,0.571429,0.571402,0.571074,-0.000328,-0.033,pass
50,64.88,1.000,0.714286,0.714292,0.714179,-0.000114,-0.011,pass
50,64.88,1.000,0.857143,0.857116,0.857026,-0.000089,-0.009,pass
50,64.88,1.000,1.000000,1.000007,0.999708,-0.000298,-0.030,pass
50,64.88,1.000,-0.142857,-0.142903,-0.143053,-0.000149,-0.015,pass
50,64.88,1.000,-0.285714,-0.285691,-0.285741,-0.000050,-0.005,pass
50,64.88,1.000,-0.428571,-0.428612,-0.428588,0.000024,0.002,pass
50,64.94,1.000,-0.571429,-0.571401,-0.571433,-0.000032,-0.003,pass
50,64.88,1.000,-0.714286,-0.714311,-0.714410,-0.000100,-0.010,pass
50,64.94,1.000,-0.857143,-0.857100,-0.857232,-0.000131,-0.013,pass
50,64.94,1.000,-1.000000,-1.000065,-1.000150,-0.000086,-0.009,pass
51,64.81,1.000,0.000000,-0.000012,0.000004,0.000016,0.002,pass
51,64.81,1.000,0.142857,0.142900,0.142766,-0.000135,-0.013,pass
51,64.81,1.000,0.285714,0.285724,0.285547,-0.000176,-0.018,pass
51,64.81,1.000,0.428571,0.428593,0.428377,-0.000215,-0.022,pass
51,64.81,1.000,0.571429,0.571402,0.571264,-0.000138,-0.014,pass
51,64.88,1.000,0.714286,0.714292,0.714341,0.000049,0.005,pass
51,64.88,1.000,0.857143,0.857116,0.857132,0.000016,0.002,pass
51,64.88,1.000,1.000000,1.000007,0.999959,-0.000047,-0.005,pass
51,64.88,1.000,-0.142857,-0.142903,-0.142848,0.000055,0.006,pass
51,64.88,1.000,-0.285714,-0.285691,-0.285592,0.000099,0.010,pass
51,64.88,1.000,-0.428571,-0.428612,-0.428467,0.000145,0.014,pass
51,64.94,1.000,-0.571429,-0.571401,-0.571260,0.000141,0.014,pass
51,64.88,1.000,-0.714286,-0.714311,-0.714277,0.000034,0.003,pass
51,64.94,1.000,-0.857143,-0.857100,-0.856972,0.000128,0.013,pass
51,64.94,1.000,-1.000000,-1.000065,-0.999992,0.000073,0.007,pass
52,64.81,1.000,0.000000,-0.000012,-0.000020,-0.000008,-0.001,pass
52,64.81,1.000,0.142857,0.142900,0.142716,-0.000185,-0.018,pass
52,64.81,1.000,0.285714,0.285724,0.285430,-0.000293,-0.029,pass
52,64.81,1.000,0.428571,0.428593,0.428459,-0.000133,-0.013,pass
52,64.81,1.000,0.571429,0.571402,0.571223,-0.000178,-0.018,pass
52,64.88,1.000,0.714286,0.714292,0.714252,-0.000041,-0.004,pass
52,64.88,1.000,0.857143,0.857116,0.857221,0.000105,0.011,pass
52,64.88,1.000,1.000000,1.000007,0.999989,-0.000018,-0.002,pass
52,64.88,1.000,-0.142857,-0.142903,-0.142962,-0.000059,-0.006,pass
52,64.88,1.000,-0.285714,-0.285691,-0.285745,-0.000054,-0.005,pass
52,64.88,1.000,-0.428571,-0.428612,-0.428588,0.000024,0.002,pass
52,64.94,1.000,-0.571429,-0.571401,-0.571429,-0.000028,-0.003,pass
52,64.88,1.000,-0.714286,-0.714311,-0.714374,-0.000063,-0.006,pass
52,64.94,1.000,-0.857143,-0.857100,-0.857138,-0.000038,-0.004,pass
52,64.94,1.000,-1.000000,-1.000065,-1.000152,-0.000087,-0.009,pass
53,64.84,1.000,0.000000,-0.000012,0.000031,0.000044,0.004,pass
53,64.84,1.000,0.142857,0.142900,0.142827,-0.000073,-0.007,pass
53,64.84,1.000,0.285714,0.285724,0.285542,-0.000181,-0.018,pass
53,64.84,1.000,0.428571,0.428593,0.428466,-0.000127,-0.013,pass
53,64.88,1.000,0.571429,0.571402,0.571279,-0.000123,-0.012,pass
53,64.91,1.000,0.714286,0.714292,0.714251,-0.000041,-0.004,pass
53,64.91,1.000,0.857143,0.857116,0.857084,-0.000031,-0.003,pass
53,64.88,1.000,1.000000,1.000007,0.999964,-0.000042,-0.004,pass
53,64.94,1.000,-0.142857,-0.142903,-0.142929,-0.000026,-0.003,pass
53,64.94,1.000,-0.285714,-0.285691,-0.285725,-0.000034,-0.003,pass
53,64.94,1.000,-0.428571,-0.428612,-0.428592,0.000020,0.002,pass
53,64.97,1.000,-0.571429,-0.571401,-0.571376,0.000024,0.002,pass
53,64.94,1.000,-0.714286,-0.714311,-0.714356,-0.000045,-0.005,pass
53,64.94,1.000,-0.857143,-0.857100,-0.857106,-0.000005,-0.001,pass
53,64.94,1.000,-1.000000,-1.000065,-0.999998,0.000067,0.007,pass
54,64.84,1.000,0.000000,-0.000012,0.000017,0.000030,0.003,pass
54,64.84,1.000,0.142857,0.142900,0.142955,0.000055,0.005,pass
54,64.84,1.000,0.285714,0.285724,0.285689,-0.000034,-0.003,pass
54,64.84,1.000,0.428571,0.428593,0.428616,0.000023,0.002,pass
54,64.88,1.000,0.571429,0.571402,0.571359,-0.000042,-0.004,pass
54,64.91,1.000,0.714286,0.714292,0.714361,0.000068,0.007,pass
54,64.91,1.000,0.857143,0.857116,0.857117,0.000002,0.000,pass
54,64.88,1.000,1.000000,1.000007,1.000043,0.000036,0.004,pass
54,64.94,1.000,-0.142857,-0.142903,-0.142832,0.000071,0.007,pass
54,64.94,1.000,-0.285714,-0.285691,-0.285676,0.000015,0.002,pass
54,64.94,1.000,-0.428571,-0.428612,-0.428595,0.000016,0.002,pass
54,64.97,1.000,-0.571429,-0.571401,-0.571356,0.000044,0.004,pass
54,64.94,1.000,-0.714286,-0.714311,-0.714333,-0.000022,-0.002,pass
54,64.94,1.000,-0.857143,-0.857100,-0.857120,-0.000019,-0.002,pass
54,64.94,1.000,-1.000000,-1.000065,-1.000028,0.000037,0.004,pass
55,64.84,1.000,0.000000,-0.000012,-0.000011,0.000002,0.000,pass
55,64.84,1.000,0.142857,0.142900,0.142797,-0.000104,-0.010,pass
55,64.84,1.000,0.285714,0.285724,0.285595,-0.000128,-0.013,pass
55,64.84,1.000,0.428571,0.428593,0.428460,-0.000132,-0.013,pass
55,64.88,1.000,0.571429,0.571402,0.571266,-0.000136,-0.014,pass
55,64.91,1.000,0.714286,0.714292,0.714344,0.000051,0.005,pass
55,64.91,1.000,0.857143,0.857116,0.857225,0.000109,0.011,pass
55,64.88,1.000,1.000000,1.000007,0.999982,-0.000025,-0.003,pass
55,64.94,1.000,-0.142857,-0.142903,-0.143036,-0.000133,-0.013,pass
55,64.94,1.000,-0.285714,-0.285691,-0.285769,-0.000078,-0.008,pass
55,64.94,1.000,-0.428571,-0.428612,-0.428624,-0.000012,-0.001,pass
55,64.97,1.000,-0.571429,-0.571401,-0.571443,-0.000043,-0.004,pass
55,64.94,1.000,-0.714286,-0.714311,-0.714414,-0.000103,-0.010,pass
55,64.94,1.000,-0.857143,-0.857100,-0.857213,-0.000113,-0.011,pass
55,64.94,1.000,-1.000000,-1.000065,-1.000103,-0.000038,-0.004,pass
56,64.84,1.000,0.000000,-0.000012,-0.000005,0.000008,0.001,pass
56,64.84,1.000,0.142857,0.142900,0.142810,-0.000090,-0.009,pass
56,64.84,1.000,0.285714,0.285724,0.285513,-0.000210,-0.021,pass
56,64.84,1.000,0.428571,0.428593,0.428489,-0.000104,-0.010,pass
56,64.88,1.000,0.571429,0.571402,0.571335,-0.000067,-0.007,pass
56,64.91,1.000,0.714286,0.714292,0.714293,0.000001,0.000,pass
56,64.91,1.000,0.857143,0.857116,0.857106,-0.000009,-0.001,pass
56,64.88,1.000,1.000000,1.000007,0.999885,-0.000122,-0.012,pass
56,64.94,1.000,-0.142857,-0.142903,-0.142951,-0.000048,-0.005,pass
56,64.94,1.000,-0.285714,-0.285691,-0.285686,0.000006,0.001,pass
56,64.94,1.000,-0.428571,-0.428612,-0.428619,-0.000007,-0.001,pass
56,64.97,1.000,-0.571429,-0.571401,-0.571220,0.000181,0.018,pass
56,64.94,1.000,-0.714286,-0.714311,-0.714215,0.000095,0.010,pass
56,64.94,1.000,-0.857143,-0.857100,-0.857014,0.000087,0.009,pass
56,64.94,1.000,-1.000000,-1.000065,-0.999995,0.000070,0.007,pass
57,64.84,1.000,0.000000,-0.000012,0.000007,0.000020,0.002,pass
57,64.84,1.000,0.142857,0.142900,0.142748,-0.000152,-0.015,pass
57,64.84,1.000,0.285714,0.285724,0.285527,-0.000197,-0.020,pass
57,64.84,1.000,0.428571,0.428593,0.428394,-0.000198,-0.020,pass
57,64.88,1.000,0.571429,0.571402,0.571278,-0.000123,-0.012,pass
57,64.91,1.000,0.714286,0.714292,0.714231,-0.000062,-0.006,pass
57,64.91,1.000,0.857143,0.857116,0.856983,-0.000133,-0.013,pass
57,64.88,1.000,1.000000,1.000007,0.999853,-0.000154,-0.015,pass
57,64.94,1.000,-0.142857,-0.142903,-0.143073,-0.000170,-0.017,pass
57,64.94,1.000,-0.285714,-0.285691,-0.285781,-0.000090,-0.009,pass
57,64.94,1.000,-0.428571,-0.428612,-0.428696,-0.000085,-0.008,pass
57,64.97,1.000,-0.571429,-0.571401,-0.571460,-0.000059,-0.006,pass
57,64.94,1.000,-0.714286,-0.714311,-0.714401,-0.000090,-0.009,pass
57,64.94,1.000,-0.857143,-0.857100,-0.857224,-0.000124,-0.012,pass
57,64.94,1.000,-1.000000,-1.000065,-1.000141,-0.000077,-0.008,pass
58,64.84,1.000,0.000000,-0.000012,-0.000004,0.000008,0.001,pass
58,64.84,1.000,0.142857,0.142900,0.142694,-0.000207,-0.021,pass
58,64.84,1.000,0.285714,0.285724,0.285352,-0.000371,-0.037,pass
58,64.84,1.000,0.428571,0.428593,0.428386,-0.000206,-0.021,pass
58,64.88,1.000,0.571429,0.571402,0.571150,-0.000252,-0.025,pass
58,64.91,1.000,0.714286,0.714292,0.714185,-0.000108,-0.011,pass
58,64.91,1.000,0.857143,0.857116,0.856971,-0.000144,-0.014,pass
58,64.88,1.000,1.000000,1.000007,0.999846,-0.000160,-0.016,pass
58,64.94,1.000,-0.142857,-0.142903,-0.143065,-0.000162,-0.016,pass
58,64.94,1.000,-0.285714,-0.285691,-0.285799,-0.000108,-0.011,pass
58,64.94,1.000,-0.428571,-0.428612,-0.428792,-0.000180,-0.018,pass
58,64.97,1.000,-0.571429,-0.571401,-0.571512,-0.000111,-0.011,pass
58,64.94,1.000,-0.714286,-0.714311,-0.714410,-0.000099,-0.010,pass
58,64.94,1.000,-0.857143,-0.857100,-0.857202,-0.000102,-0.010,pass
58,64.94,1.000,-1.000000,-1.000065,-1.000106,-0.000042,-0.004,pass
59,64.84,1.000,0.000000,-0.000012,0.000054,0.000066,0.007,pass
59,64.84,1.000,0.142857,0.142900,0.142964,0.000064,0.006,pass
59,64.84,1.000,0.285714,0.285724,0.285768,0.000044,0.004,pass
59,64.84,1.000,0.428571,0.428593,0.428734,0.000142,0.014,pass
59,64.88,1.000,0.571429,0.571402,0.571523,0.000121,0.012,pass
59,64.91,1.000,0.714286,0.714292,0.714532,0.000239,0.024,pass
59,64.91,1.000,0.857143,0.857116,0.857297,0.000181,0.018,pass
59,64.88,1.000,1.000000,1.000007,1.000125,0.000119,0.012,pass
59,64.94,1.000,-0.142857,-0.142903,-0.142845,0.000058,0.006,pass
59,64.94,1.000,-0.285714,-0.285691,-0.285593,0.000098,0.010,pass
59,64.94,1.000,-0.428571,-0.428612,-0.428532,0.000080,0.008,pass
59,64.97,1.000,-0.571429,-0.571401,-0.571272,0.000129,0.013,pass
59,64.94,1.000,-0.714286,-0.714311,-0.714180,0.000131,0.013,pass
59,64.94,1.000,-0.857143,-0.857100,-0.856932,0.000169,0.017,pass
59,64.94,1.000,-1.000000,-1.000065,-0.999884,0.000181,0.018,pass
60,64.84,1.000,0.000000,-0.000012,-0.000021,-0.000009,-0.001,pass
60,64.84,1.000,0.142857,0.142900,0.142791,-0.000109,-0.011,pass
60,64.84,1.000,0.285714,0.285724,0.285600,-0.000124,-0.012,pass
60,64.84,1.000,0.428571,0.428593,0.428578,-0.000014,-0.001,pass
60,64.88,1.000,0.571429,0.571402,0.571362,-0.000040,-0.004,pass
60,64.91,1.000,0.714286,0.714292,0.714389,0.000097,0.010,pass
60,64.91,1.000,0.857143,0.857116,0.857193,0.000077,0.008,pass
60,64.88,1.000,1.000000,1.000007,1.000008,0.000001,0.000,pass
60,64.94,1.000,-0.142857,-0.142903,-0.142950,-0.000046,-0.005,pass
60,64.94,1.000,-0.285714,-0.285691,-0.285692,-0.000001,-0.000,pass
60,64.94,1.000,-0.428571,-0.428612,-0.428554,0.000057,0.006,pass
60,64.97,1.000,-0.571429,-0.571401,-0.571405,-0.000004,-0.000,pass
60,64.94,1.000,-0.714286,-0.714311,-0.714366,-0.000055,-0.006,pass
60,64.94,1.000,-0.857143,-0.857100,-0.857103,-0.000003,-0.000,pass
60,64.94,1.000,-1.000000,-1.000065,-1.000058,0.000006,0.001,pass
61,64.88,1.000,0.000000,-0.000012,0.000038,0.000050,0.005,pass
61,64.88,1.000,0.142857,0.142900,0.142948,0.000048,0.005,pass
61,64.88,1.000,0.285714,0.285724,0.285652,-0.000071,-0.007,pass
61,64.88,1.000,0.428571,0.428593,0.428586,-0.000007,-0.001,pass
61,64.94,1.000,0.571429,0.571402,0.571455,0.000053,0.005,pass
61,64.94,1.000,0.714286,0.714292,0.714397,0.000105,0.010,pass
61,64.94,1.000,0.857143,0.857116,0.857224,0.000108,0.011,pass
61,64.88,1.000,1.000000,1.000007,1.000060,0.000053,0.005,pass
61,65.00,1.000,-0.142857,-0.142903,-0.142999,-0.000096,-0.010,pass
61,65.00,1.000,-0.285714,-0.285691,-0.285743,-0.000051,-0.005,pass
61,65.00,1.000,-0.428571,-0.428612,-0.428656,-0.000045,-0.004,pass
61,65.00,1.000,-0.571429,-0.571401,-0.571513,-0.000113,-0.011,pass
61,65.00,1.000,-0.714286,-0.714311,-0.714459,-0.000149,-0.015,pass
61,64.94,1.000,-0.857143,-0.857100,-0.857265,-0.000164,-0.016,pass
61,64.94,1.000,-1.000000,-1.000065,-1.000129,-0.000064,-0.006,pass
62,64.88,1.000,0.000000,-0.000012,-0.000022,-0.000010,-0.001,pass
62,64.88,1.000,0.142857,0.142900,0.142895,-0.000005,-0.001,pass
62,64.88,1.000,0.285714,0.285724,0.285704,-0.000019,-0.002,pass
62,64.88,1.000,0.428571,0.428593,0.428622,0.000030,0.003,pass
62,64.94,1.000,0.571429,0.571402,0.571473,0.000071,0.007,pass
62,64.94,1.000,0.714286,0.714292,0.714490,0.000197,0.020,pass
62,64.94,1.000,0.857143,0.857116,0.857307,0.000191,0.019,pass
62,64.88,1.000,1.000000,1.000007,1.000134,0.000127,0.013,pass
62,65.00,1.000,-0.142857,-0.142903,-0.142838,0.000065,0.007,pass
62,65.00,1.000,-0.285714,-0.285691,-0.285523,0.000168,0.017,pass
62,65.00,1.000,-0.428571,-0.428612,-0.428535,0.000076,0.008,pass
62,65.00,1.000,-0.571429,-0.571401,-0.571279,0.000121,0.012,pass
62,65.00,1.000,-0.714286,-0.714311,-0.714202,0.000108,0.011,pass
62,64.94,1.000,-0.857143,-0.857100,-0.857051,0.000049,0.005,pass
62,64.94,1.000,-1.000000,-1.000065,-0.999856,0.000209,0.021,pass
63,64.88,1.000,0.000000,-0.000012,-0.000003,0.000009,0.001,pass
63,64.88,1.000,0.142857,0.142900,0.142782,-0.000118,-0.012,pass
63,64.88,1.000,0.285714,0.285724,0.285502,-0.000222,-0.022,pass
63,64.88,1.000,0.428571,0.428593,0.428455,-0.000138,-0.014,pass
63,64.94,1.000,0.571429,0.571402,0.571156,-0.000246,-0.025,pass
63,64.94,1.000,0.714286,0.714292,0.714173,-0.000119,-0.012,pass
63,64.94,1.000,0.857143,0.857116,0.857007,-0.000109,-0.011,pass
63,64.88,1.000,1.000000,1.000007,0.999842,-0.000164,-0.016,pass
63,65.00,1.000,-0.142857,-0.142903,-0.142995,-0.000091,-0.009,pass
63,65.00,1.000,-0.285714,-0.285691,-0.285802,-0.000111,-0.011,pass
63,65.00,1.000,-0.428571,-0.428612,-0.428684,-0.000072,-0.007,pass
63,65.00,1.000,-0.571429,-0.571401,-0.571466,-0.000065,-0.007,pass
63,65.00,1.000,-0.714286,-0.714311,-0.714415,-0.000104,-0.010,pass
63,64.94,1.000,-0.857143,-0.857100,-0.857234,-0.000133,-0.013,pass
63,64.94,1.000,-1.000000,-1.000065,-1.000106,-0.000042,-0.004,pass
64,64.88,1.000,0.000000,-0.000012,-0.000007,0.000006,0.001,pass
64,64.88,1.000,0.142857,0.142900,0.142834,-0.000067,-0.007,pass
64,64.88,1.000,0.285714,0.285724,0.285579,-0.000145,-0.014,pass
64,64.88,1.000,0.428571,0.428593,0.428537,-0.000056,-0.006,pass
64,64.94,1.000,0.571429,0.571402,0.571346,-0.000056,-0.006,pass
64,64.94,1.000,0.714286,0.714292,0.714286,-0.000006,-0.001,pass
